Name,Value.status,Value.request_time,Value.url,Value.rows,Value.state_code,Value.county_code,Value.site_number,Value.parameter_code,Value.poc,Value.latitude,Value.longitude,Value.datum,Value.parameter,Value.sample_duration_code,Value.sample_duration,Value.pollutant_standard,Value.date_local,Value.units_of_measure,Value.event_type,Value.observation_count,Value.observation_percent,Value.validity_indicator,Value.arithmetic_mean,Value.first_max_value,Value.first_max_hour,Value.aqi,Value.method_code,Value.method,Value.local_site_name,Value.site_address,Value.state,Value.county,Value.city,Value.cbsa_code,Value.cbsa,Value.date_of_last_change
Data,,,,,36,29,2,44201,1,42.99328,-78.77153,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2/4/2016,Parts per million,None,17,100,Y,0.030529,0.033,13,31,47,INSTRUMENTAL - ULTRA VIOLET,AMHERST,"AUDUBON GOLF COURSE, 450 MAPLE ROAD",New York,Erie,Amherst,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",11/10/2021
Data,,,,,36,29,2,44201,1,42.99328,-78.77153,WGS84,Ozone,1,1 HOUR,Ozone 1-hour 1979,2/5/2016,Parts per million,None,24,100,Y,0.033125,0.036,19,,47,INSTRUMENTAL - ULTRA VIOLET,AMHERST,"AUDUBON GOLF COURSE, 450 MAPLE ROAD",New York,Erie,Amherst,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",11/10/2021
Data,,,,,36,29,2,44201,1,42.99328,-78.77153,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2/5/2016,Parts per million,None,24,100,Y,0.032542,0.034,12,31,47,INSTRUMENTAL - ULTRA VIOLET,AMHERST,"AUDUBON GOLF COURSE, 450 MAPLE ROAD",New York,Erie,Amherst,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",11/10/2021
Data,,,,,36,29,2,44201,1,42.99328,-78.77153,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2/5/2016,Parts per million,None,24,100,Y,0.032542,0.034,12,31,47,INSTRUMENTAL - ULTRA VIOLET,AMHERST,"AUDUBON GOLF COURSE, 450 MAPLE ROAD",New York,Erie,Amherst,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",11/10/2021
Data,,,,,36,29,2,44201,1,42.99328,-78.77153,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2/5/2016,Parts per million,None,17,100,Y,0.032765,0.034,12,31,47,INSTRUMENTAL - ULTRA VIOLET,AMHERST,"AUDUBON GOLF COURSE, 450 MAPLE ROAD",New York,Erie,Amherst,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",11/10/2021
Data,,,,,36,29,2,44201,1,42.99328,-78.77153,WGS84,Ozone,1,1 HOUR,Ozone 1-hour 1979,2/6/2016,Parts per million,None,24,100,Y,0.032542,0.042,16,,47,INSTRUMENTAL - ULTRA VIOLET,AMHERST,"AUDUBON GOLF COURSE, 450 MAPLE ROAD",New York,Erie,Amherst,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",11/10/2021
Data,,,,,36,29,2,44201,1,42.99328,-78.77153,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2/6/2016,Parts per million,None,24,100,Y,0.032,0.038,14,35,47,INSTRUMENTAL - ULTRA VIOLET,AMHERST,"AUDUBON GOLF COURSE, 450 MAPLE ROAD",New York,Erie,Amherst,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",11/10/2021
Data,,,,,36,29,2,44201,1,42.99328,-78.77153,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2/6/2016,Parts per million,None,24,100,Y,0.032,0.038,14,35,47,INSTRUMENTAL - ULTRA VIOLET,AMHERST,"AUDUBON GOLF COURSE, 450 MAPLE ROAD",New York,Erie,Amherst,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",11/10/2021
Data,,,,,36,29,2,44201,1,42.99328,-78.77153,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2/6/2016,Parts per million,None,17,100,Y,0.033412,0.038,14,35,47,INSTRUMENTAL - ULTRA VIOLET,AMHERST,"AUDUBON GOLF COURSE, 450 MAPLE ROAD",New York,Erie,Amherst,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",11/10/2021
Data,,,,,36,29,2,44201,1,42.99328,-78.77153,WGS84,Ozone,1,1 HOUR,Ozone 1-hour 1979,2/7/2016,Parts per million,None,24,100,Y,0.031833,0.045,16,,47,INSTRUMENTAL - ULTRA VIOLET,AMHERST,"AUDUBON GOLF COURSE, 450 MAPLE ROAD",New York,Erie,Amherst,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",11/10/2021
Data,,,,,36,29,2,44201,1,42.99328,-78.77153,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2/7/2016,Parts per million,None,24,100,Y,0.032042,0.04,11,37,47,INSTRUMENTAL - ULTRA VIOLET,AMHERST,"AUDUBON GOLF COURSE, 450 MAPLE ROAD",New York,Erie,Amherst,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",11/10/2021
Data,,,,,36,29,2,44201,1,42.99328,-78.77153,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2/7/2016,Parts per million,None,24,100,Y,0.032042,0.04,11,37,47,INSTRUMENTAL - ULTRA VIOLET,AMHERST,"AUDUBON GOLF COURSE, 450 MAPLE ROAD",New York,Erie,Amherst,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",11/10/2021
Data,,,,,36,29,2,44201,1,42.99328,-78.77153,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2/7/2016,Parts per million,None,17,100,Y,0.035647,0.04,11,37,47,INSTRUMENTAL - ULTRA VIOLET,AMHERST,"AUDUBON GOLF COURSE, 450 MAPLE ROAD",New York,Erie,Amherst,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",11/10/2021
Data,,,,,36,29,2,44201,1,42.99328,-78.77153,WGS84,Ozone,1,1 HOUR,Ozone 1-hour 1979,2/8/2016,Parts per million,None,24,100,Y,0.032625,0.044,14,,47,INSTRUMENTAL - ULTRA VIOLET,AMHERST,"AUDUBON GOLF COURSE, 450 MAPLE ROAD",New York,Erie,Amherst,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",11/10/2021
Data,,,,,36,29,2,44201,1,42.99328,-78.77153,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2/8/2016,Parts per million,None,24,100,Y,0.031375,0.038,12,35,47,INSTRUMENTAL - ULTRA VIOLET,AMHERST,"AUDUBON GOLF COURSE, 450 MAPLE ROAD",New York,Erie,Amherst,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",11/10/2021
Data,,,,,36,29,2,44201,1,42.99328,-78.77153,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2/8/2016,Parts per million,None,24,100,Y,0.031375,0.038,12,35,47,INSTRUMENTAL - ULTRA VIOLET,AMHERST,"AUDUBON GOLF COURSE, 450 MAPLE ROAD",New York,Erie,Amherst,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",11/10/2021
Data,,,,,36,29,2,44201,1,42.99328,-78.77153,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2/8/2016,Parts per million,None,17,100,Y,0.032941,0.038,12,35,47,INSTRUMENTAL - ULTRA VIOLET,AMHERST,"AUDUBON GOLF COURSE, 450 MAPLE ROAD",New York,Erie,Amherst,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",11/10/2021
Data,,,,,36,29,2,44201,1,42.99328,-78.77153,WGS84,Ozone,1,1 HOUR,Ozone 1-hour 1979,2/9/2016,Parts per million,None,23,96,Y,0.027913,0.033,5,,47,INSTRUMENTAL - ULTRA VIOLET,AMHERST,"AUDUBON GOLF COURSE, 450 MAPLE ROAD",New York,Erie,Amherst,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",11/10/2021
Data,,,,,36,29,2,44201,1,42.99328,-78.77153,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2/9/2016,Parts per million,None,24,100,Y,0.027375,0.029,0,27,47,INSTRUMENTAL - ULTRA VIOLET,AMHERST,"AUDUBON GOLF COURSE, 450 MAPLE ROAD",New York,Erie,Amherst,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",11/10/2021
Data,,,,,36,29,2,44201,1,42.99328,-78.77153,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2/9/2016,Parts per million,None,24,100,Y,0.027375,0.029,0,27,47,INSTRUMENTAL - ULTRA VIOLET,AMHERST,"AUDUBON GOLF COURSE, 450 MAPLE ROAD",New York,Erie,Amherst,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",11/10/2021
Data,,,,,36,29,2,44201,1,42.99328,-78.77153,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2/9/2016,Parts per million,None,17,100,Y,0.026765,0.028,7,26,47,INSTRUMENTAL - ULTRA VIOLET,AMHERST,"AUDUBON GOLF COURSE, 450 MAPLE ROAD",New York,Erie,Amherst,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",11/10/2021
Data,,,,,36,29,2,44201,1,42.99328,-78.77153,WGS84,Ozone,1,1 HOUR,Ozone 1-hour 1979,2/10/2016,Parts per million,None,24,100,Y,0.027583,0.033,23,,47,INSTRUMENTAL - ULTRA VIOLET,AMHERST,"AUDUBON GOLF COURSE, 450 MAPLE ROAD",New York,Erie,Amherst,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",11/10/2021
Data,,,,,36,29,2,44201,1,42.99328,-78.77153,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2/10/2016,Parts per million,None,24,100,Y,0.02825,0.034,21,31,47,INSTRUMENTAL - ULTRA VIOLET,AMHERST,"AUDUBON GOLF COURSE, 450 MAPLE ROAD",New York,Erie,Amherst,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",11/10/2021
Data,,,,,36,29,2,44201,1,42.99328,-78.77153,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2/10/2016,Parts per million,None,24,100,Y,0.02825,0.034,21,31,47,INSTRUMENTAL - ULTRA VIOLET,AMHERST,"AUDUBON GOLF COURSE, 450 MAPLE ROAD",New York,Erie,Amherst,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",11/10/2021
Data,,,,,36,29,2,44201,1,42.99328,-78.77153,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2/10/2016,Parts per million,None,17,100,Y,0.029294,0.034,21,31,47,INSTRUMENTAL - ULTRA VIOLET,AMHERST,"AUDUBON GOLF COURSE, 450 MAPLE ROAD",New York,Erie,Amherst,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",11/10/2021
Data,,,,,36,29,2,44201,1,42.99328,-78.77153,WGS84,Ozone,1,1 HOUR,Ozone 1-hour 1979,2/11/2016,Parts per million,None,24,100,Y,0.035167,0.04,13,,47,INSTRUMENTAL - ULTRA VIOLET,AMHERST,"AUDUBON GOLF COURSE, 450 MAPLE ROAD",New York,Erie,Amherst,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",11/10/2021
Data,,,,,36,29,2,44201,1,42.99328,-78.77153,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2/11/2016,Parts per million,None,24,100,Y,0.034583,0.038,10,35,47,INSTRUMENTAL - ULTRA VIOLET,AMHERST,"AUDUBON GOLF COURSE, 450 MAPLE ROAD",New York,Erie,Amherst,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",11/10/2021
Data,,,,,36,29,2,44201,1,42.99328,-78.77153,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2/11/2016,Parts per million,None,24,100,Y,0.034583,0.038,10,35,47,INSTRUMENTAL - ULTRA VIOLET,AMHERST,"AUDUBON GOLF COURSE, 450 MAPLE ROAD",New York,Erie,Amherst,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",11/10/2021
Data,,,,,36,29,2,44201,1,42.99328,-78.77153,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2/11/2016,Parts per million,None,17,100,Y,0.035353,0.038,10,35,47,INSTRUMENTAL - ULTRA VIOLET,AMHERST,"AUDUBON GOLF COURSE, 450 MAPLE ROAD",New York,Erie,Amherst,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",11/10/2021
Data,,,,,36,29,2,44201,1,42.99328,-78.77153,WGS84,Ozone,1,1 HOUR,Ozone 1-hour 1979,2/12/2016,Parts per million,None,24,100,Y,0.034292,0.038,23,,47,INSTRUMENTAL - ULTRA VIOLET,AMHERST,"AUDUBON GOLF COURSE, 450 MAPLE ROAD",New York,Erie,Amherst,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",11/10/2021
Data,,,,,36,29,2,44201,1,42.99328,-78.77153,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2/12/2016,Parts per million,None,24,100,Y,0.034208,0.036,20,33,47,INSTRUMENTAL - ULTRA VIOLET,AMHERST,"AUDUBON GOLF COURSE, 450 MAPLE ROAD",New York,Erie,Amherst,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",11/10/2021
Data,,,,,36,29,2,44201,1,42.99328,-78.77153,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2/12/2016,Parts per million,None,24,100,Y,0.034208,0.036,20,33,47,INSTRUMENTAL - ULTRA VIOLET,AMHERST,"AUDUBON GOLF COURSE, 450 MAPLE ROAD",New York,Erie,Amherst,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",11/10/2021
Data,,,,,36,29,2,44201,1,42.99328,-78.77153,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2/12/2016,Parts per million,None,17,100,Y,0.034706,0.036,20,33,47,INSTRUMENTAL - ULTRA VIOLET,AMHERST,"AUDUBON GOLF COURSE, 450 MAPLE ROAD",New York,Erie,Amherst,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",11/10/2021
Data,,,,,36,29,2,44201,1,42.99328,-78.77153,WGS84,Ozone,1,1 HOUR,Ozone 1-hour 1979,2/13/2016,Parts per million,None,24,100,Y,0.03375,0.038,0,,47,INSTRUMENTAL - ULTRA VIOLET,AMHERST,"AUDUBON GOLF COURSE, 450 MAPLE ROAD",New York,Erie,Amherst,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",11/10/2021
Data,,,,,36,29,2,44201,1,42.99328,-78.77153,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2/13/2016,Parts per million,None,24,100,Y,0.031917,0.036,0,33,47,INSTRUMENTAL - ULTRA VIOLET,AMHERST,"AUDUBON GOLF COURSE, 450 MAPLE ROAD",New York,Erie,Amherst,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",11/10/2021
Data,,,,,36,29,2,44201,1,42.99328,-78.77153,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2/13/2016,Parts per million,None,24,100,Y,0.031917,0.036,0,33,47,INSTRUMENTAL - ULTRA VIOLET,AMHERST,"AUDUBON GOLF COURSE, 450 MAPLE ROAD",New York,Erie,Amherst,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",11/10/2021
Data,,,,,36,29,2,44201,1,42.99328,-78.77153,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2/13/2016,Parts per million,None,17,100,Y,0.031353,0.034,14,31,47,INSTRUMENTAL - ULTRA VIOLET,AMHERST,"AUDUBON GOLF COURSE, 450 MAPLE ROAD",New York,Erie,Amherst,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",11/10/2021
Data,,,,,36,29,2,44201,1,42.99328,-78.77153,WGS84,Ozone,1,1 HOUR,Ozone 1-hour 1979,2/14/2016,Parts per million,None,24,100,Y,0.0255,0.036,15,,47,INSTRUMENTAL - ULTRA VIOLET,AMHERST,"AUDUBON GOLF COURSE, 450 MAPLE ROAD",New York,Erie,Amherst,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",11/10/2021
Data,,,,,36,29,2,44201,1,42.99328,-78.77153,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2/14/2016,Parts per million,None,24,100,Y,0.024292,0.033,10,31,47,INSTRUMENTAL - ULTRA VIOLET,AMHERST,"AUDUBON GOLF COURSE, 450 MAPLE ROAD",New York,Erie,Amherst,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",11/10/2021
Data,,,,,36,29,2,44201,1,42.99328,-78.77153,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2/14/2016,Parts per million,None,24,100,Y,0.024292,0.033,10,31,47,INSTRUMENTAL - ULTRA VIOLET,AMHERST,"AUDUBON GOLF COURSE, 450 MAPLE ROAD",New York,Erie,Amherst,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",11/10/2021
Data,,,,,36,29,2,44201,1,42.99328,-78.77153,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2/14/2016,Parts per million,None,17,100,Y,0.027529,0.033,10,31,47,INSTRUMENTAL - ULTRA VIOLET,AMHERST,"AUDUBON GOLF COURSE, 450 MAPLE ROAD",New York,Erie,Amherst,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",11/10/2021
Data,,,,,36,29,2,44201,1,42.99328,-78.77153,WGS84,Ozone,1,1 HOUR,Ozone 1-hour 1979,2/15/2016,Parts per million,None,24,100,Y,0.02525,0.034,11,,47,INSTRUMENTAL - ULTRA VIOLET,AMHERST,"AUDUBON GOLF COURSE, 450 MAPLE ROAD",New York,Erie,Amherst,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",11/10/2021
Data,,,,,36,29,2,44201,1,42.99328,-78.77153,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2/15/2016,Parts per million,None,24,100,Y,0.025708,0.031,10,29,47,INSTRUMENTAL - ULTRA VIOLET,AMHERST,"AUDUBON GOLF COURSE, 450 MAPLE ROAD",New York,Erie,Amherst,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",11/10/2021
Data,,,,,36,29,2,44201,1,42.99328,-78.77153,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2/15/2016,Parts per million,None,24,100,Y,0.025708,0.031,10,29,47,INSTRUMENTAL - ULTRA VIOLET,AMHERST,"AUDUBON GOLF COURSE, 450 MAPLE ROAD",New York,Erie,Amherst,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",11/10/2021
